Timestamp,Source IP Address,Destination IP Address,Attack Type,Severity Level
2026-09-20T08:10:04Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T08:10:06Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T08:10:08Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T08:10:10Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T08:10:12Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T08:10:14Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T08:10:16Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T08:10:18Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T08:10:20Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T08:10:22Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T08:10:24Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T08:10:26Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T08:10:28Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T08:10:30Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T08:10:32Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T08:10:34Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T08:10:36Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T08:10:38Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T08:10:40Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T08:10:42Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T08:10:44Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T08:10:46Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T08:10:48Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T08:10:50Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T08:10:52Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T08:10:54Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T08:10:56Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T08:10:58Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T08:11:00Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T08:11:02Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T08:11:04Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T08:11:06Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T08:11:08Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T08:11:10Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T08:11:12Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T08:11:14Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T08:11:16Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T08:11:18Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T08:11:20Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T08:11:22Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T08:11:24Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T08:11:26Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T08:11:28Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T08:11:30Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T08:11:32Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T08:11:34Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T08:11:36Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T08:11:38Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T08:11:40Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T08:11:42Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T08:11:44Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T08:11:46Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T08:11:48Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T08:11:50Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T08:11:52Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T08:11:54Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T08:11:56Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T08:11:58Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T08:12:00Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T08:12:02Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T08:12:04Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T08:12:06Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T08:12:08Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T08:12:10Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T08:12:12Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T08:12:14Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T08:12:16Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T08:12:18Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T08:12:20Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T08:12:22Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T08:12:24Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T08:12:26Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T08:12:28Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T08:12:30Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T08:12:32Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T08:12:34Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T08:12:36Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T08:12:38Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T08:12:40Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T08:12:42Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T08:12:44Z,45.33.22.11,10.0.0.55-AUTH,Brute Force SSH,HIGH
2026-09-20T08:12:46Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T08:12:48Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T08:12:50Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T08:12:52Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T08:12:54Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T08:12:56Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T08:12:58Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T08:13:00Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T08:13:02Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T08:13:04Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T08:13:06Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T08:13:08Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T08:13:10Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T08:13:12Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T08:13:14Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T08:13:16Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T08:13:18Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T08:13:20Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T08:13:22Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T08:13:24Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T08:13:26Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T08:13:28Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T08:13:30Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T08:13:32Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T08:13:34Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T08:13:36Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T08:13:38Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T08:13:40Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T08:13:42Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T08:13:44Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T08:13:46Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T08:13:48Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T08:13:50Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T08:13:52Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T08:13:54Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T08:13:56Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T08:13:58Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T08:14:00Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T08:14:02Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T08:14:04Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T08:14:06Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T08:14:08Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T08:14:10Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T08:14:12Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T08:14:14Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T08:14:16Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T08:14:18Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T08:14:20Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T08:14:22Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T08:14:24Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T08:14:26Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T08:14:28Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T08:14:30Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T08:14:32Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T08:14:34Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T08:14:36Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T08:14:38Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T08:14:40Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T08:14:42Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T08:14:44Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T08:14:46Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T08:14:48Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T08:14:50Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T08:14:52Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T08:14:54Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T08:14:56Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T08:14:58Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T08:15:00Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T08:15:02Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T08:15:04Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T08:15:06Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T08:15:08Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T08:15:10Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T08:15:12Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T08:15:14Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T08:15:16Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T08:15:18Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T08:15:20Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T08:15:22Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T08:15:24Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T08:15:26Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T08:15:28Z,45.33.22.11,10.0.0.55-AUTH,Brute Force SSH,HIGH
2026-09-20T08:15:30Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T08:15:32Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T08:15:34Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T08:15:36Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T08:15:38Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T08:15:40Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T08:15:42Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T08:15:44Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T08:15:46Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T08:15:48Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T08:15:50Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T08:15:52Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T08:15:54Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T08:15:56Z,45.33.22.11,10.0.0.55-AUTH,Brute Force SSH,HIGH
2026-09-20T08:15:58Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T08:16:00Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T08:16:02Z,45.33.22.11,10.0.0.55-AUTH,Brute Force SSH,HIGH
2026-09-20T08:16:04Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T08:16:06Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T08:16:08Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T08:16:10Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T08:16:12Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T08:16:14Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T08:16:16Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T08:16:18Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T08:16:20Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T08:16:22Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T08:16:24Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T08:16:26Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T08:16:28Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T08:16:30Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T08:16:32Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T08:16:34Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T08:16:36Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T08:16:38Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T08:16:40Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T08:16:42Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T08:16:44Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T08:16:46Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T08:16:48Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T08:16:50Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T08:16:52Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T08:16:54Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T08:16:56Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T08:16:58Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T08:17:00Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T08:17:02Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T08:17:04Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T08:17:06Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T08:17:08Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T08:17:10Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T08:17:12Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T08:17:14Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T08:17:16Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T08:17:18Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T08:17:20Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T08:17:22Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T08:17:24Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T08:17:26Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T08:17:28Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T08:17:30Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T08:17:32Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T08:17:34Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T08:17:36Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T08:17:38Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T08:17:40Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T08:17:42Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T08:17:44Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T08:17:46Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T08:17:48Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T08:17:50Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T08:17:52Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T08:17:54Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T08:17:56Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T08:17:58Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T08:18:00Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T08:18:02Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T08:18:04Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T08:18:06Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T08:18:08Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T08:18:10Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T08:18:12Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T08:18:14Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T08:18:16Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T08:18:18Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T08:18:20Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T08:18:22Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T08:18:24Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T08:18:26Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T08:18:28Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T08:18:30Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T08:18:32Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T08:18:34Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T08:18:36Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T08:18:38Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T08:18:40Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T08:18:42Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T08:18:44Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T08:18:46Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T08:18:48Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T08:18:50Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T08:18:52Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T08:18:54Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T08:18:56Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T08:18:58Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T08:19:00Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T08:19:02Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T08:19:04Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T08:19:06Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T08:19:08Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T08:19:10Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T08:19:12Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T08:19:14Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T08:19:16Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T08:19:18Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T08:19:20Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T08:19:22Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T08:19:24Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T08:19:26Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T08:19:28Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T08:19:30Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T08:19:32Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T08:19:34Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T08:19:36Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T08:19:38Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T08:19:40Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T08:19:42Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T08:19:44Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T08:19:46Z,45.33.22.11,10.0.0.55-AUTH,Brute Force SSH,HIGH
2026-09-20T08:19:48Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T08:19:50Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T08:19:52Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T08:19:54Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T08:19:56Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T08:19:58Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T08:20:00Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T08:20:02Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T08:20:04Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T08:20:06Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
